2017-12-02 16:44:03 DEBUG logging:55 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2017-12-02 16:44:03 DEBUG ClassLoaderServiceImpl:137 - Incoming config yielded no classloaders; adding standard SE ones
2017-12-02 16:44:03 DEBUG HibernatePersistenceProvider:104 - Located and parsed 1 persistence units; checking each
2017-12-02 16:44:03 DEBUG HibernatePersistenceProvider:112 - Checking persistence-unit [name=JPADB, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [JPADB]
2017-12-02 16:44:03 DEBUG ProviderChecker:106 - Persistence-unit [JPADB] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2017-12-02 16:44:03 DEBUG LogHelper:117 - PersistenceUnitInfo [
	name: JPADB
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/lenovo/eclipse-workspace/JPAInJavaSE/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.example.jpa.se.entity.Address]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: asdf1234
		javax.persistence.jdbc.url: jdbc:postgresql://localhost:5432/jpademo
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		hibernate.show_sql: true
		hibernate.format_sql: true
		hibernate.hbm2ddl.auto: update
		javax.persistence.jdbc.user: postgres]
2017-12-02 16:44:03 DEBUG IntegratorServiceImpl:63 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2017-12-02 16:44:03 DEBUG IntegratorServiceImpl:63 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2017-12-02 16:44:03 DEBUG IntegratorServiceImpl:63 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2017-12-02 16:44:03 DEBUG IntegratorServiceImpl:63 - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2017-12-02 16:44:03 DEBUG StrategySelectorImpl:79 - Registering named strategy selector [org.hibernate.dialect.Dialect] : [MySQL5] -> [org.hibernate.dialect.MySQL5Dialect] (replacing [org.hibernate.dialect.MySQL5Dialect])
2017-12-02 16:44:03 DEBUG StrategySelectorImpl:79 - Registering named strategy selector [org.hibernate.dialect.Dialect] : [MySQL5InnoDB] -> [org.hibernate.dialect.MySQL5InnoDBDialect] (replacing [org.hibernate.dialect.MySQL5InnoDBDialect])
2017-12-02 16:44:03 INFO  Version:54 - HHH000412: Hibernate Core {4.3.6.Final}
2017-12-02 16:44:03 INFO  Environment:239 - HHH000206: hibernate.properties not found
2017-12-02 16:44:03 INFO  Environment:346 - HHH000021: Bytecode provider name : javassist
2017-12-02 16:58:25 DEBUG TypeSafeActivator:107 - Unable to acquire Bean Validation ValidatorFactory, skipping activation
2017-12-02 16:58:25 DEBUG JaccIntegrator:90 - Skipping JACC integration as it was not enabled
2017-12-02 16:58:25 DEBUG CascadeStyles:285 - External cascade style regsitration [persist : STYLE_PERSIST_SKIPLAZY] overrode base registration [STYLE_PERSIST]
2017-12-02 16:58:25 DEBUG DefaultIdentifierGeneratorFactory:107 - Setting dialect [org.hibernate.dialect.PostgreSQLDialect]
2017-12-02 16:58:25 DEBUG AbstractEntityPersister:3676 - Static SQL for entity: com.example.jpa.se.entity.Address
2017-12-02 16:58:25 DEBUG AbstractEntityPersister:3681 -  Version select: select address_id from address where address_id =?
2017-12-02 16:58:25 DEBUG AbstractEntityPersister:3684 -  Snapshot select: select address_.address_id, address_.city as city2_0_, address_.country as country3_0_, address_.postcode as postcode4_0_, address_.province as province5_0_, address_.street as street6_0_ from address address_ where address_.address_id=?
2017-12-02 16:58:25 DEBUG AbstractEntityPersister:3687 -  Insert 0: insert into address (city, country, postcode, province, street, address_id) values (?, ?, ?, ?, ?, ?)
2017-12-02 16:58:25 DEBUG AbstractEntityPersister:3688 -  Update 0: update address set city=?, country=?, postcode=?, province=?, street=? where address_id=?
2017-12-02 16:58:25 DEBUG AbstractEntityPersister:3689 -  Delete 0: delete from address where address_id=?
2017-12-02 16:58:25 DEBUG AbstractEntityPersister:3692 -  Identity insert: insert into address (city, country, postcode, province, street) values (?, ?, ?, ?, ?)
2017-12-02 16:58:25 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@ae3540e]
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:58:25 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:58:25 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:58:25 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:58:25 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [NONE]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=?
2017-12-02 16:58:25 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@15713d56]
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:58:25 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:58:25 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:58:25 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:58:25 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [READ]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=?
2017-12-02 16:58:25 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@26ceffa8]
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:58:25 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:58:25 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:58:25 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:58:25 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [UPGRADE]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=? for update
2017-12-02 16:58:25 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7c8c9a05]
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:58:25 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:58:25 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:58:25 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:58:25 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [UPGRADE_NOWAIT]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=? for update nowait 
2017-12-02 16:58:25 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5c2375a9]
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:58:25 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:58:25 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:58:25 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:58:25 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [UPGRADE_SKIPLOCKED]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=? for update
2017-12-02 16:58:25 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@78d6692f]
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:58:25 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:58:25 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:58:25 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:58:25 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [FORCE]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=? for update nowait 
2017-12-02 16:58:25 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3d9c13b5]
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:58:25 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:58:25 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:58:25 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:58:25 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [PESSIMISTIC_READ]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=? for share
2017-12-02 16:58:25 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@27216cd]
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:58:25 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:58:25 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:58:25 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:58:25 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [PESSIMISTIC_WRITE]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=? for update
2017-12-02 16:58:25 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@8576fa0]
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:58:25 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:58:25 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:58:25 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:58:25 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [PESSIMISTIC_FORCE_INCREMENT]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=? for update nowait 
2017-12-02 16:58:25 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@67545b57]
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:58:25 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:58:25 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:58:25 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:58:25 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [OPTIMISTIC]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=?
2017-12-02 16:58:25 DEBUG QuerySpacesImpl:192 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5f354bcf]
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : city
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : country
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : postcode
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : province
2017-12-02 16:58:25 DEBUG MetamodelGraphWalker:154 - Visiting attribute path : street
2017-12-02 16:58:25 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:94 - Building LoadPlan...
2017-12-02 16:58:25 DEBUG LoadQueryJoinAndFetchProcessor:111 - processing queryspace <gen:0>
2017-12-02 16:58:25 DEBUG LoadPlanTreePrinter:72 - LoadPlan(entity=com.example.jpa.se.entity.Address)
    - Returns
       - EntityReturnImpl(entity=com.example.jpa.se.entity.Address, querySpaceUid=<gen:0>, path=com.example.jpa.se.entity.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.example.jpa.se.entity.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {address_1_0_0_}

2017-12-02 16:58:25 DEBUG EntityLoader:146 - Static select for entity com.example.jpa.se.entity.Address [OPTIMISTIC_FORCE_INCREMENT]: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=?
2017-12-02 16:58:25 DEBUG Loader:56 - Static select for action ACTION_MERGE on entity com.example.jpa.se.entity.Address: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=?
2017-12-02 16:58:25 DEBUG Loader:56 - Static select for action ACTION_REFRESH on entity com.example.jpa.se.entity.Address: select address0_.address_id as address_1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.postcode as postcode4_0_0_, address0_.province as province5_0_0_, address0_.street as street6_0_0_ from address address0_ where address0_.address_id=?
2017-12-02 16:58:25 DEBUG SessionFactoryRegistry:67 - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@484094a5
2017-12-02 16:58:25 DEBUG SessionFactoryRegistry:89 - Registering SessionFactory: 603acf1d-e220-400a-9a33-5311fba94340 (<unnamed>)
2017-12-02 16:58:25 DEBUG SessionFactoryRegistry:96 - Not binding SessionFactory to JNDI, no JNDI name configured
2017-12-02 16:58:25 DEBUG SessionFactoryImpl:505 - Instantiated session factory
2017-12-02 16:58:25 INFO  SchemaUpdate:182 - HHH000228: Running hbm2ddl schema update
2017-12-02 16:58:25 INFO  SchemaUpdate:193 - HHH000102: Fetching database metadata
2017-12-02 16:58:25 INFO  SchemaUpdate:205 - HHH000396: Updating schema
2017-12-02 16:58:25 DEBUG Configuration:3748 - Processing hbm.xml files
2017-12-02 16:58:25 DEBUG Configuration:3778 - Process annotated classes
2017-12-02 16:58:25 DEBUG Configuration:1482 - Processing fk mappings (*ToOne and JoinedSubclass)
2017-12-02 16:58:25 DEBUG Configuration:1687 - Processing extends queue
2017-12-02 16:58:25 DEBUG Configuration:1745 - Processing extends queue
2017-12-02 16:58:25 DEBUG Configuration:1690 - Processing collection mappings
2017-12-02 16:58:25 DEBUG Configuration:1700 - Processing native query and ResultSetMapping mappings
2017-12-02 16:58:25 DEBUG Configuration:1708 - Processing association property references
2017-12-02 16:58:25 DEBUG Configuration:1730 - Creating tables' unique integer identifiers
2017-12-02 16:58:25 DEBUG Configuration:1731 - Processing foreign key constraints
2017-12-02 16:58:25 INFO  TableMetadata:66 - HHH000261: Table found: public.address
2017-12-02 16:58:25 INFO  TableMetadata:67 - HHH000037: Columns: [country, province, city, street, address_id, postcode]
2017-12-02 16:58:25 INFO  TableMetadata:69 - HHH000108: Foreign keys: []
2017-12-02 16:58:25 INFO  TableMetadata:70 - HHH000126: Indexes: [address_pkey]
2017-12-02 16:58:25 DEBUG DefaultIdentifierGeneratorFactory:107 - Setting dialect [org.hibernate.dialect.PostgreSQLDialect]
2017-12-02 16:58:25 INFO  SchemaUpdate:242 - HHH000232: Schema update complete
2017-12-02 16:58:25 DEBUG NamedQueryRepository:155 - Checking 0 named HQL queries
2017-12-02 16:58:25 DEBUG NamedQueryRepository:171 - Checking 0 named SQL queries
2017-12-02 16:58:25 DEBUG StatisticsInitiator:110 - Statistics initialized [enabled=false]
2017-12-02 16:58:25 DEBUG JpaSchemaGenerator:115 - No actions specified; doing nothing
2017-12-02 16:58:26 DEBUG EntityManagerFactoryRegistry:56 - Initializing EntityManagerFactoryRegistry : org.hibernate.jpa.internal.EntityManagerFactoryRegistry@32f232a5
2017-12-02 16:58:26 DEBUG EntityManagerFactoryRegistry:66 - Registering EntityManagerFactory: JPADB 
2017-12-02 16:58:26 DEBUG AbstractTransactionImpl:160 - begin
2017-12-02 16:58:26 DEBUG LogicalConnectionImpl:226 - Obtaining JDBC connection
2017-12-02 16:58:26 DEBUG LogicalConnectionImpl:232 - Obtained JDBC connection
2017-12-02 16:58:26 DEBUG JdbcTransaction:69 - initial autocommit status: false
2017-12-02 16:58:26 DEBUG ActionQueue:194 - Executing identity-insert immediately
2017-12-02 16:58:26 DEBUG SQL:109 - 
    insert 
    into
        address
        (city, country, postcode, province, street) 
    values
        (?, ?, ?, ?, ?)
2017-12-02 16:58:26 DEBUG IdentifierGeneratorHelper:94 - Natively generated identity: 11
2017-12-02 16:58:26 INFO  AddressService:21 - Address saved successfully with address_id :: 11
2017-12-02 16:58:26 DEBUG AbstractTransactionImpl:175 - committing
2017-12-02 16:58:26 DEBUG AbstractFlushingEventListener:149 - Processing flush-time cascades
2017-12-02 16:58:26 DEBUG AbstractFlushingEventListener:189 - Dirty checking collections
2017-12-02 16:58:26 DEBUG AbstractFlushingEventListener:123 - Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
2017-12-02 16:58:26 DEBUG AbstractFlushingEventListener:130 - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
2017-12-02 16:58:26 DEBUG EntityPrinter:114 - Listing entities:
2017-12-02 16:58:26 DEBUG EntityPrinter:121 - com.example.jpa.se.entity.Address{country=India, province=asdasd, city=Pune, street=Gajanan Hos. Soc., postcode=411033, addressId=11}
2017-12-02 16:58:26 DEBUG JdbcTransaction:113 - committed JDBC Connection
